duration,amplitude_max,dominant_frequency,spectral_centroid,zero_crossing_rate,file_name,duration_seconds,label
7.370022675736961,0.67377293,93.0797678897784,2732.3297368881877,0.1194815005896226,IMG_6304.wav,7.370022675736961,short
13.38,0.25798324,47.6083707025411,2675.9379525057516,0.1251616320948873,IMG_6884.wav,13.38,long
13.23002267573696,0.32287621,834.6168612583213,3602.6484611130436,0.2082485265899122,IMG_9209.wav,13.23002267573696,long
14.93002267573696,0.2904091,86.60402117816449,2024.7967650995065,0.0742240656590202,IMG_6890.wav,14.93002267573696,long
7.130022675736962,0.45467013,97.33489380919364,2921.925171002845,0.1438337053571428,IMG_9235.wav,7.130022675736962,short
4.030022675736961,0.13858433,94.54041097431974,2246.907055817777,0.0963204920977011,IMG_9221.wav,4.030022675736961,short
6.2700226757369615,0.27863124,377.3511073820649,3349.1987910122093,0.1544536294972324,IMG_6674.wav,6.2700226757369615,short
21.34,0.17296143,857.4507966260544,2677.664592842956,0.1350363026494565,IMG_9220.wav,21.34,long
9.690022675736962,0.13654545,370.07137341164906,3067.4572700957397,0.140633176958732,IMG_6675.wav,9.690022675736962,medium
11.869977324263038,0.07281622,60.236003866535754,2361.616335524913,0.0780000686645507,IMG_9980 2.wav,11.869977324263038,medium
3.9300226757369616,0.47570086,1342.740344115305,3039.0737478210845,0.1630227481617647,IMG_9234.wav,3.9300226757369616,short
13.8,0.31019267,76.66666666666667,1693.5726446856854,0.047965631565126,IMG_6891.wav,13.8,long
13.870022675736962,0.035067283,65.68121922350034,2038.9917253796957,0.0606138299540133,IMG_0117 2.wav,13.870022675736962,long
11.04,0.35556817,52.62681159420289,2658.7593660256525,0.1069941160057773,IMG_6885.wav,11.04,medium
21.47002267573696,0.17732032,685.2344882069393,2485.759631571477,0.1147640413851351,IMG_0152 2.wav,21.47002267573696,long
6.530022675736961,0.28229204,911.0228701202192,3244.759150090916,0.1910409048093971,IMG_9208.wav,6.530022675736961,short
6.2300226757369614,0.16116512,879.7720787351135,2985.1891969787257,0.1467838783689591,IMG_0216 2.wav,6.2300226757369614,short
14.51002267573696,0.66772294,116.40229913797953,2387.412135329622,0.08765390625,IMG_6305.wav,14.51002267573696,long
9.24,0.33869195,1600.8658008658008,2747.8755582400345,0.1569345752198492,IMG_9156.wav,9.24,medium
18.8,0.24419954,800.4255319148937,2597.353439819759,0.1445222077546296,IMG_9142.wav,18.8,long
14.530022675736962,0.023889437,44.25320003620621,2398.6407810344813,0.0916283945686901,IMG_0037 2.wav,14.530022675736962,long
18.64,0.22480977,894.4742489270386,2658.1134181815337,0.1450213554638854,IMG_9195.wav,18.64,long
10.7,0.42504954,930.0934579439252,2687.9374953604197,0.1400509252982646,IMG_9181.wav,10.7,medium
6.830022675736961,0.046545193,279.35485584520785,3186.6876154074016,0.1651466498940678,IMG_0192 2.wav,6.830022675736961,short
3.9500226757369616,0.13569355,49.3668052079267,2960.371970873673,0.1384605720029239,IMG_6926.wav,3.9500226757369616,short
4.1,0.21941149,49.51219512195122,2732.270900797319,0.1295959127824859,IMG_6932.wav,4.1,short
13.91002267573696,0.22322336,62.18537670026996,2455.594375618079,0.0983984375,IMG_6917.wav,13.91002267573696,long
7.12,0.15638733,53.65168539325843,2371.912917098713,0.1014511655130293,IMG_6903.wav,7.12,short
8.110022675736962,0.33971587,81.25747933745652,2480.0242348054476,0.1012416294642857,IMG_6297.wav,8.110022675736962,medium
16.670022675736963,0.2260336,751.7086355400544,3374.7634894459634,0.1985230512273677,IMG_9198.wav,16.670022675736963,long
21.47002267573696,0.31090698,770.4230335393545,2419.1499145461767,0.1120940667229729,IMG_0163 2.wav,21.47002267573696,long
6.670022675736962,0.15661931,490.403130396943,2621.086527548167,0.1596510145399305,IMG_9167.wav,6.670022675736962,short
15.34,0.10309027,847.3272490221643,2646.2761993691524,0.1192152337840393,IMG_0126 2.wav,15.34,long
8.369977324263038,0.35997987,962.1292493416704,2797.4344267832585,0.173815951783241,IMG_9173.wav,8.369977324263038,medium
17.93002267573696,0.2262334,395.7607934095008,2765.0239342574787,0.1097641089909443,IMG_6687.wav,17.93002267573696,long
3.62,0.12825105,94.47513812154696,1932.8019930768096,0.0685471754807692,IMG_6863.wav,3.62,short
7.390022675736962,0.2895952,84.70880638232588,2327.1313935528215,0.0904468309169279,IMG_6877.wav,7.390022675736962,short
5.1,0.5930764,1036.274509803921,3714.8414469285385,0.2004527698863636,IMG_9211.wav,5.1,short
10.530022675736962,0.054558046,305.1275480539392,2990.3560707577954,0.1523243908314978,IMG_0006 2.wav,10.530022675736962,medium
