duration,amplitude_max,dominant_frequency,spectral_centroid,zero_crossing_rate,file_name
18.0,0.11053467,54.77777777777777,515.2256602577584,0.02290076816204897,IMG_6969.wav
18.0,0.13137817,101.83333333333333,1744.7583458485321,0.08137874013369846,IMG_6955.wav
18.0,0.10723877,102.72222222222221,1159.0449799777116,0.05152562721488402,IMG_6941.wav
18.0,0.59677124,49.388888888888886,2403.120178869966,0.08561093045264176,IMG_6772.wav
18.0,0.33673096,90.27777777777777,1703.8754771844062,0.08609543633215207,IMG_9327.wav
18.0,0.32156372,68.55555555555556,584.7096813100422,0.02973733489046392,IMG_9333.wav
18.0,0.35440063,62.27777777777777,2461.8058231855866,0.09389472253543814,IMG_6766.wav
18.0,0.02319336,61.77777777777777,1480.882590361035,0.07088887322809279,IMG_0014 2.wav
18.0,0.10848999,824.7777777777777,1223.3732015441778,0.05392990898840206,IMG_6982.wav
18.0,0.3539734,173.77777777777777,1455.0553479068162,0.07084168109697164,IMG_9864.wav
18.0,0.083496094,250.94444444444443,1832.3295451278045,0.08543663418170103,IMG_9870.wav
18.0,0.4333496,1093.888888888889,2812.5035510562675,0.14922529397551546,IMG_9125.wav
18.0,0.23898315,1159.2777777777776,1186.3988693821016,0.06439838212789949,IMG_9131.wav
18.0,0.29418945,798.6111111111111,1671.9185699732654,0.09233423606636598,IMG_9119.wav
18.0,0.05368042,227.2222222222222,1200.7204324240859,0.055931484576353094,IMG_0208 2.wav
18.0,0.1581726,279.55555555555554,2402.364291585901,0.10776228757248711,IMG_0171 2.wav
18.0,0.07022095,58.72222222222222,2048.7321059546407,0.07905185345521908,IMG_0134 2.wav
18.0,0.34143066,789.5,1406.008440938444,0.07657646887081186,IMG_9290.wav
18.0,0.11709595,72.66666666666666,1201.7858199523087,0.060035941527061855,IMG_9284.wav
18.0,0.07614136,304.0,2331.3973754817703,0.09748384141430412,IMG_0029 2.wav
18.0,0.22558594,940.3888888888888,2691.970295227865,0.14804737838273196,IMG_9253.wav
18.0,0.48110962,1031.388888888889,1811.431387915105,0.09096755194909793,IMG_9247.wav
18.0,0.16397095,202.27777777777777,1831.6316335989186,0.08492003765302836,IMG_6612.wav
18.0,0.19845581,683.8888888888888,2453.193948841905,0.11362040411565721,IMG_0155 2.wav
18.0,0.4413452,793.1111111111111,3063.4515009517313,0.18982814513530927,IMG_9246.wav
18.0,0.18780518,203.38888888888889,1609.2933881158315,0.0720397319990335,IMG_6613.wav
18.0,0.03604126,61.72222222222222,1658.186008048698,0.07100528048485824,IMG_9987 2.wav
18.0,0.1628418,901.6666666666666,2891.9146386436378,0.16180734536082475,IMG_9252.wav
18.0,0.10739136,818.8333333333333,1043.4581221508354,0.047604904961340205,IMG_0211 2.wav
18.0,0.26135254,71.22222222222221,708.8487215949059,0.04136547599871134,IMG_9285.wav
18.0,0.33102417,209.6111111111111,596.8682507305767,0.03222341635792526,IMG_9291.wav
18.0,0.124420166,301.0,2385.0703907526777,0.11115571641430412,IMG_0030 2.wav
18.0,0.64749146,862.8888888888888,2769.6865375718658,0.13982839682667525,IMG_9118.wav
18.0,0.19403076,1258.0555555555554,2309.7121978016235,0.1281543220441366,IMG_9130.wav
18.0,0.26226807,246.16666666666666,1452.145275361788,0.07708048083118557,IMG_9124.wav
18.0,0.13772583,157.16666666666666,1486.703730299056,0.06889547760953608,IMG_9871.wav
18.0,0.5777893,437.2222222222222,1294.4694601453602,0.06449402484697164,IMG_9865.wav
18.0,0.12753296,49.44444444444444,1239.0993843660078,0.04705810546875,IMG_6983.wav
18.0,0.13891602,228.05555555555554,933.6526145842993,0.0405468498308634,IMG_0195 2.wav
18.0,0.5583191,80.83333333333333,1798.034138123973,0.06964677633698453,IMG_9332.wav
18.0,0.55029297,55.05555555555555,2024.7225466959812,0.07470325587951031,IMG_6767.wav
18.0,0.24359131,57.27777777777777,1936.642588655764,0.06009068439916237,IMG_6773.wav
18.0,0.5181885,82.22222222222221,1029.9121156991907,0.04635525732925258,IMG_9326.wav
18.0,0.075805664,49.388888888888886,1133.0251652003979,0.049390655202963915,IMG_6940.wav
18.0,0.14682007,105.22222222222221,1908.9427793997763,0.090576171875,IMG_6954.wav
18.0,0.32192993,756.7777777777777,2364.023354808684,0.10012156692976804,IMG_0168 2.wav
18.0,0.12713623,49.44444444444444,553.9115729300229,0.028326604784149483,IMG_6968.wav
18.0,0.1289978,106.83333333333333,1071.2320966962225,0.042432647390463915,IMG_6942.wav
18.0,0.16741943,102.05555555555554,1675.9422647891286,0.07941869362113402,IMG_6956.wav
18.0,0.4732666,58.388888888888886,2110.2178361902684,0.0867737445634665,IMG_6765.wav
18.0,0.50650024,50.33333333333333,825.3500270975641,0.03569675720844072,IMG_9330.wav
18.0,0.13027954,103.72222222222221,2030.0523397153004,0.0994080219072165,IMG_9324.wav
18.0,0.23751831,49.27777777777778,2404.5909899658063,0.09572011416720361,IMG_6771.wav
18.0,0.3551941,302.66666666666663,2197.920405224207,0.1012598411324098,IMG_0032 2.wav
18.0,0.7296753,38.22222222222222,1264.1095251037868,0.04785533787048969,IMG_6759.wav
18.0,0.19024658,780.0,1318.1906477832888,0.05516130899645619,IMG_6981.wav
18.0,0.18304443,58.22222222222222,1096.2273201310143,0.056587140584729384,IMG_9318.wav
18.0,0.4041748,329.66666666666663,2119.4684213918504,0.08698956990979381,IMG_6995.wav
18.0,0.42077637,173.83333333333331,1843.024457358913,0.0858777233005799,IMG_9873.wav
18.0,0.15768433,1762.3888888888887,1539.8212282855202,0.0745264426949098,IMG_9867.wav
18.0,0.0791626,233.55555555555554,1118.7751219240301,0.05268969978253866,IMG_0197 2.wav
18.0,0.41586304,1164.2222222222222,3026.724759324069,0.16930523115335053,IMG_9132.wav
18.0,0.21517944,816.6111111111111,1862.6312936131735,0.10552286364368557,IMG_9126.wav
18.0,0.11349487,277.05555555555554,1106.3748803049893,0.05373547740818299,IMG_0213 2.wav
18.0,0.15814209,304.05555555555554,1512.2762010649465,0.06299771967622422,IMG_9985 2.wav
18.0,0.14285278,399.6111111111111,2320.0469555076575,0.10163674895296392,IMG_0157 2.wav
18.0,0.34121704,799.5,1506.4766842800123,0.07866613643685567,IMG_9287.wav
18.0,0.28726196,786.8333333333333,1767.7708096222732,0.08340485562983248,IMG_9293.wav
18.0,0.65774536,102.44444444444444,907.0030600038276,0.04269944023840206,IMG_6611.wav
18.0,0.5461731,803.0555555555555,2762.754085965739,0.13387904216333762,IMG_9244.wav
18.0,0.07443237,779.2222222222222,1223.330663284649,0.06596201473904639,IMG_9250.wav
18.0,0.21557617,887.5,1653.9753251670656,0.09756627033666238,IMG_9278.wav
18.0,0.309021,679.1666666666666,2170.5311592738294,0.0915514759181701,IMG_0173 2.wav
18.0,0.080841064,854.1666666666666,2203.67566484459,0.11049880194909793,IMG_0136 2.wav
18.0,0.19290161,1086.5,2368.3255734731833,0.13101856978898196,IMG_9279.wav
18.0,0.109313965,852.2777777777777,1221.250836047309,0.0683008567574098,IMG_9251.wav
18.0,0.50372314,104.94444444444444,696.1537196959221,0.024266193822487115,IMG_6610.wav
18.0,0.17095947,997.6666666666666,2077.291419240776,0.10401145699097938,IMG_9245.wav
18.0,0.18115234,850.3888888888888,1534.0585634713896,0.07638266651900773,IMG_9292.wav
18.0,0.12106323,82.05555555555556,497.99470142157014,0.027692971770296393,IMG_9286.wav
18.0,0.06265259,59.166666666666664,1357.473040301498,0.05241409773679124,IMG_0016 2.wav
18.0,0.4373474,979.0,1140.5418195844172,0.06392520235985824,IMG_9127.wav
18.0,0.25253296,759.0,1004.8592265589818,0.055626308795103094,IMG_9133.wav
18.0,0.6407471,253.6111111111111,1307.4288136232205,0.06630557345360824,IMG_9866.wav
18.0,0.10430908,171.44444444444443,1620.742947364089,0.08006428197487113,IMG_9872.wav
18.0,0.45233154,101.33333333333333,906.546079978037,0.04101499577158505,IMG_9319.wav
18.0,0.14736938,49.5,1808.2297714435533,0.07520223401256443,IMG_6994.wav
18.0,0.18331909,54.22222222222222,1004.4580946558167,0.04358350616140464,IMG_6980.wav
18.0,0.79455566,50.166666666666664,685.5391974011146,0.02844993355347938,IMG_6758.wav
18.0,0.35113525,196.77777777777777,1137.1146552615014,0.035927054808311855,IMG_9325.wav
18.0,0.57839966,50.166666666666664,2419.1533222841267,0.09701506624516752,IMG_6770.wav
18.0,0.36721802,62.94444444444444,1546.9099963708911,0.051720058795103094,IMG_6764.wav
18.0,0.4362793,776.6666666666666,1375.2906420641145,0.05926450749033505,IMG_9331.wav
18.0,0.13638306,102.5,1688.4130772456638,0.07899585212628867,IMG_6957.wav
